#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.6499897460	0.0600000000	170.0000000000	0.0011171192	-0.0023394652	0.0082535327	0.0086511187	2	0	120000
1.6500059810	0.0600000000	190.0000000000	0.0011268425	-0.0022363779	0.0082533238	0.0086248776	2	0	120000
1.6499881590	0.0600000000	210.0000000000	0.0010364378	-0.0024577188	0.0082517342	0.0086721222	2	0	120000
1.6500075680	0.0600000000	230.0000000000	0.0009687876	-0.0025133991	0.0082325693	0.0086620392	2	0	120000
1.6500008540	0.0600000000	250.0000000000	0.0006170975	-0.0025301839	0.0082752249	0.0086753666	2	0	120000
1.6500107420	0.0600000000	270.0000000000	0.0006703982	-0.0023344860	0.0082139877	0.0085655620	2	0	120000
1.6499929200	0.0600000000	290.0000000000	0.0007952425	-0.0024039664	0.0082264650	0.0086073336	2	0	120000
1.6500091550	0.0600000000	310.0000000000	0.0007589102	-0.0025498910	0.0082200493	0.0086398553	2	0	120000
1.6499945070	0.0600000000	330.0000000000	0.0005344191	-0.0024098564	0.0082786430	0.0086388044	2	0	120000
1.6500091550	0.0600000000	350.0000000000	0.0009680199	-0.0021376261	0.0082412385	0.0085688109	2	0	120000
1.6500169680	0.0900000000	20.0000000000	0.0001849814	-0.0001631919	0.0059421783	0.0059472962	3	0	120000
1.6499929200	0.0900000000	40.0000000000	0.0003003244	-0.0002747871	0.0059973090	0.0060111079	3	0	120000
1.6500123290	0.0900000000	60.0000000000	0.0003518534	-0.0003572683	0.0059411464	0.0059622699	3	0	120000
1.6499897460	0.0900000000	80.0000000000	0.0002262109	-0.0004217411	0.0059644314	0.0059836008	3	0	120000
