#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
0.4500324100	0.1200000000	210.0000000000	0.0011429240	0.0002080000	-0.0212505510	0.0212822803	4	22052013	120000
0.4499750980	0.1200000000	230.0000000000	0.0011806290	0.0003340000	-0.0211507848	0.0211863433	4	22052013	120000
0.4500070800	0.1200000000	250.0000000000	0.0013103385	0.0003140000	-0.0209854057	0.0210286194	4	22052013	120000
0.4500197450	0.1200000000	250.0000000000	0.0012216313	0.0002940000	-0.0210154783	0.0210530081	4	22052013	120000
0.4499782710	0.1200000000	270.0000000000	0.0012516986	0.0002640000	-0.0208960424	0.0209351626	4	22052013	120000
0.4500229190	0.1200000000	290.0000000000	0.0013257046	0.0002170000	-0.0208337471	0.0208770113	4	22052013	120000
0.4499861760	0.1200000000	310.0000000000	0.0012868718	0.0001010000	-0.0207616840	0.0208017731	4	22052013	120000
0.4500324100	0.1200000000	330.0000000000	0.0013709240	0.0000080000	-0.0207565510	0.0208017765	4	22052013	120000
0.4499735110	0.1200000000	350.0000000000	0.0012755942	-0.0000630000	-0.0208346560	0.0208737635	4	22052013	120000
0.4499830020	0.1500000000	10.0000000000	0.0022185766	-0.0002440000	-0.0216206066	0.0217355066	5	22052013	120000
0.4500324100	0.1500000000	30.0000000000	0.0021119321	-0.0002620000	-0.0217175344	0.0218215536	5	22052013	120000
0.4499750980	0.1500000000	50.0000000000	0.0020833671	-0.0002550000	-0.0217459952	0.0218470536	5	22052013	120000
0.4500070800	0.1500000000	70.0000000000	0.0020842247	-0.0001900000	-0.0218244921	0.0219246105	5	22052013	120000
0.4500197450	0.1500000000	70.0000000000	0.0020935784	-0.0001660000	-0.0218095132	0.0219103969	5	22052013	120000
0.4499782710	0.1500000000	90.0000000000	0.0021304512	-0.0002010000	-0.0218392407	0.0219438296	5	22052013	120000
0.4500229190	0.1500000000	110.0000000000	0.0021056670	-0.0001020000	-0.0219007691	0.0220019982	5	22052013	120000
0.4499861760	0.1500000000	130.0000000000	0.0021256607	-0.0001110000	-0.0219718520	0.0220747149	5	22052013	120000
0.4500324100	0.1500000000	150.0000000000	0.0021649321	-0.0000360000	-0.0219435344	0.0220501004	5	22052013	120000
0.4499735110	0.1500000000	170.0000000000	0.0022573251	0.0000030000	-0.0219138725	0.0220298283	5	22052013	120000
0.4500324100	0.1500000000	190.0000000000	0.0021069321	0.0000180000	-0.0219555344	0.0220564044	5	22052013	120000
0.4499798280	0.1500000000	210.0000000000	0.0021584925	0.0001110000	-0.0219103611	0.0220167058	5	22052013	120000
0.4500229190	0.1500000000	230.0000000000	0.0021596670	0.0000820000	-0.0217787691	0.0218857413	5	22052013	120000
0.4499845890	0.1500000000	250.0000000000	0.0022096186	0.0001480000	-0.0217197293	0.0218323375	5	22052013	120000
0.4500229190	0.1500000000	270.0000000000	0.0022336670	0.0001650000	-0.0215727691	0.0216887266	5	22052013	120000
0.4499798280	0.1500000000	290.0000000000	0.0021784925	0.0000370000	-0.0214943611	0.0216045078	5	22052013	120000
0.4500102540	0.1500000000	310.0000000000	0.0021903133	-0.0000450000	-0.0213657480	0.0214777719	5	22052013	120000
0.4499798280	0.1500000000	330.0000000000	0.0022484925	-0.0001260000	-0.0213513611	0.0214697977	5	22052013	120000
0.4500229190	0.1500000000	350.0000000000	0.0021986670	-0.0002230000	-0.0213847691	0.0214986562	5	22052013	120000
0.5000052490	0.0000000000	0.0000000000	0.0002672691	0.0002570763	-0.0189634954	0.0189671210	0	22052013	120000
0.5000068360	0.0000000000	0.0000000000	-0.0000366443	-0.0005134698	-0.0190186794	0.0190256448	0	22052013	120000
0.5000084230	0.0000000000	0.0000000000	0.0002514294	-0.0006888042	-0.0189988633	0.0190130080	0	22052013	120000
0.5000084230	0.0000000000	0.0000000000	0.0007790000	-0.0003940000	-0.0189618633	0.0189819476	0	22052013	120000
0.5000100100	0.0000000000	0.0000000000	0.0000692401	0.0001259119	-0.0190030472	0.0190035904	0	22052013	120000
0.5000100100	0.0000000000	0.0000000000	0.0008241230	-0.0000969447	-0.0189640472	0.0189821933	0	22052013	120000
